image_id,image_path,model,raw_quality_score,tta_mean,tta_std
p06_s10,data/raw/p06_s10.png,resnet50,97.2107470035553,94.09229755401611,1.7887236720692519
p06_s15,data/raw/p06_s15.png,resnet50,100.0,99.61859822273254,0.7628035545349121
p06_s16,data/raw/p06_s16.png,resnet50,100.0,99.35076594352722,1.2984681129455566
p06_s17,data/raw/p06_s17.png,resnet50,87.91096806526184,85.28236389160156,4.051893675083453
p06_s18,data/raw/p06_s18.png,resnet50,87.5230610370636,87.42748737335205,0.8478372834958781
p06_s19,data/raw/p06_s19.png,resnet50,74.38562512397766,75.04293918609619,2.2152049861197787
p06_s20,data/raw/p06_s20.png,resnet50,89.4336998462677,89.329913854599,0.6043248585912334
p06_s23,data/raw/p06_s23.png,resnet50,100.0,99.98575687408447,0.028486251831054688
p06_s24,data/raw/p06_s24.png,resnet50,80.9263288974762,79.09846305847168,3.5325873349738357
p06_s26,data/raw/p06_s26.png,resnet50,84.6566379070282,87.6421308517456,2.853639581694497
p06_s27,data/raw/p06_s27.png,resnet50,100.0,96.9662082195282,6.0675835609436035
p06_s28,data/raw/p06_s28.png,resnet50,100.0,99.37254071235657,1.2549185752868652
p07_s00,data/raw/p07_s00.png,resnet50,91.12282991409302,90.6829833984375,3.096809655668745
p07_s01,data/raw/p07_s01.png,resnet50,84.6539318561554,82.69731998443604,2.489498039657292
p07_s03,data/raw/p07_s03.png,resnet50,62.042587995529175,62.18762278556824,0.7512443233825816
p07_s04,data/raw/p07_s04.png,resnet50,85.04379987716675,86.40835881233215,1.8360659525976433
p07_s05,data/raw/p07_s05.png,resnet50,81.62174224853516,78.79993438720703,3.8758300099944405
p07_s07,data/raw/p07_s07.png,resnet50,87.36345171928406,90.35483002662659,4.859729576773101
p07_s08,data/raw/p07_s08.png,resnet50,91.18373394012451,87.70287752151489,3.3726246779155717
p07_s09,data/raw/p07_s09.png,resnet50,82.30900168418884,85.18383145332336,3.507658866007358
p07_s10,data/raw/p07_s10.png,resnet50,83.3594262599945,82.04331994056702,1.4777224989908602
p07_s12,data/raw/p07_s12.png,resnet50,78.0539333820343,79.0440022945404,3.0510805106866195
p07_s13,data/raw/p07_s13.png,resnet50,77.04609632492065,76.206613779068,2.250255837016868
p07_s14,data/raw/p07_s14.png,resnet50,71.33365273475647,71.60048484802246,1.6857173802863565
p07_s17,data/raw/p07_s17.png,resnet50,81.57796263694763,83.73933553695679,3.203075868384
p07_s18,data/raw/p07_s18.png,resnet50,100.0,98.28263759613037,3.434724807739258
p07_s20,data/raw/p07_s20.png,resnet50,92.70861148834229,93.09496283531189,1.9506371899874027
p07_s21,data/raw/p07_s21.png,resnet50,79.46937680244446,78.59761834144592,1.513848862617921
p07_s22,data/raw/p07_s22.png,resnet50,74.97333288192749,77.67065286636353,3.736063967031743
